unnamed: 0,week_of_outbreak,state_ut,district,disease,cases,deaths,latitude,longitude,preci,lai,temp_c,date
5878,36th week,Madhya Pradesh,Shivpuri,Acute Diarrhoeal Disease,17,,25.37524125,77.82811933,0.004632752,26.0,27.96333340000001,2013-09-08
5879,36th week,Madhya Pradesh,Shivpuri,Malaria,178,,25.37524125,77.82811933,0.731064678,24.0,26.79000000000002,2013-09-02
5880,36th week,Madhya Pradesh,Shahdol,Acute Diarrhoeal Disease,19,,23.3002343,81.364771,0.123118549,19.0,27.536666600000046,2013-09-08
5881,36th week,Madhya Pradesh,Bhopal,Acute Diarrhoeal Disease,12,,23.2584857,77.401989,0.081119063,17.0,28.090000000000032,2013-09-04
5882,36th week,Punjab,Ludhiana,Cholera,15,,30.9090157,75.851601,0.089455507,,27.206666600000005,2013-09-05
5883,36th week,West Bengal,Malda,Acute Diarrhoeal Disease,251,,25.0057449,88.1398483,0.801550682,,25.310000000000002,2013-09-06
5884,36th week,West Bengal,Burdwan,Dengue,17,,23.2495714,87.8681751,1.349343749,,31.27000000000004,2013-08-29
5885,36th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,35,,23.2495714,87.8681751,0.675687971,,29.970000000000027,2013-09-06
5886,36th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,36,,24.1745993,88.2721335,0.670573484,14.0,26.670000000000016,2013-08-31
5887,36th week,West Bengal,Murshidabad,Acute Diarrhoeal Disease,59,,24.1745993,88.2721335,0.765605952,14.0,28.010000000000048,2013-09-03
5888,36th week,West Bengal,Howrah,Cholera,164,,22.5736296,88.3251045,0.975918779,10.0,26.785000000000025,2013-09-02
5889,36th week,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,21,,22.3599134,87.41331448,0.829417914,10.0,27.25,2013-09-02
5890,36th week,West Bengal,Bankura,Acute Diarrhoeal Disease,22,,23.13195425,87.2073972,1.493565968,13.0,28.370000000000005,2013-09-01
5891,36th week,West Bengal,Bankura,Acute Diarrhoeal Disease,20,,23.13195425,87.2073972,1.639160936,13.0,27.783333400000004,2013-08-30
5892,36th week,West Bengal,North 24 Parganas,Cholera,92,,22.642931,88.8930579,0.666471629,9.0,26.78000000000003,2013-09-04
5893,36th week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,29,,20.73218365,81.14335738,1.572375281,6.0,33.79000000000002,2013-06-24
5894,36th week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,99,,20.73218365,81.14335738,0.906329377,4.0,,2013-07-14
5895,36th week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,35,,20.73218365,81.14335738,0.824197641,3.0,26.970000000000027,2013-08-10
5896,36th week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,34,,20.73218365,81.14335738,1.678108716,6.0,,2013-08-03
5897,36th week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,35,,20.73218365,81.14335738,0.732006957,3.0,26.970000000000027,2013-08-09
5898,36th week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,55,,20.73218365,81.14335738,0.732006957,3.0,26.970000000000027,2013-08-09
5899,36th week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,38,,20.73218365,81.14335738,0.824197641,3.0,26.970000000000027,2013-08-10
5900,36th week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,36,,20.73218365,81.14335738,0.854070264,,,2013-08-13
5901,36th week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,50,,20.73218365,81.14335738,0.674522564,,,2013-08-12
5902,36th week,Chhattisgarh,Jashpur,Acute Diarrhoeal Disease,64,1.0,22.76678355,83.95304519,1.198307378,,,2013-08-13
5903,36th week,Chhattisgarh,Jashpur,Acute Diarrhoeal Disease,15,1.0,22.76678355,83.95304519,1.214328124,15.0,,2013-08-24
5904,36th week,Jharkhand,Ranchi,Acute Diarrhoeal Disease,15,,23.3700501,85.3250387,1.226471407,11.0,24.850000000000023,2013-08-22
5905,36th week,Jammu And Kashmir,Pulwama,Acute Diarrhoeal Disease,40,,33.89829355,74.89634094,1.607048176,4.0,15.010000000000048,2013-08-15
5906,36th week,Karnataka,Raichur,Dengue,20,,16.083333,77.166667,0.740258429,,,2013-08-20
5907,36th week,Madhya Pradesh,Shivpuri,Malaria,100,2.0,25.37524125,77.82811933,1.207750769,,,2013-08-12
5908,36th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,42,,24.0,87.583333,0.818559859,7.0,31.470000000000027,2013-08-26
5909,36th week,West Bengal,Burdwan,Dengue,86,,23.2495714,87.8681751,0.743461798,7.0,,2013-08-15
5910,37th week,Telangana,Mahabubnagar,Acute Diarrhoeal Disease,40,2.0,16.69656855,77.95911462,0.221572368,12.0,31.620000000000005,2013-09-09
5911,37th week,Telangana,Medak,Acute Diarrhoeal Disease,40,,17.9375095,78.21174499,0.054731045,13.0,28.689999999999998,2013-09-08
5912,37th week,Andhra Pradesh,Ranga Reddy,Acute Diarrhoeal Disease,13,,13.1006135,79.1260283,0.672831156,4.0,29.05000000000001,2013-09-11
5913,37th week,Andhra Pradesh,Ranga Reddy,Acute Diarrhoeal Disease,51,,13.1006135,79.1260283,0.672831156,4.0,29.05000000000001,2013-09-11
5914,37th week,Andhra Pradesh,Ranga Reddy,Acute Diarrhoeal Disease,16,,13.1006135,79.1260283,0.672831156,4.0,29.05000000000001,2013-09-11
5915,37th week,Assam,Nagaon,Acute Diarrhoeal Disease,39,1.0,26.30414915,92.71605974,0.786322308,30.0,27.450000000000045,2013-09-09
5916,37th week,Bihar,East Champaran,Acute Diarrhoeal Disease,14,1.0,26.5475298,84.6717583,0.442608876,21.0,24.05000000000001,2013-09-07
5917,37th week,Bihar,Purnea,Acute Diarrhoeal Disease,12,2.0,25.7773601,87.4731227,1.063004918,9.0,26.08000000000004,2013-09-04
5918,37th week,Bihar,Munger,Acute Diarrhoeal Disease,38,,25.22081165,86.51720367,0.104474722,,29.346000000000004,2013-09-13
5919,37th week,Bihar,Munger,Acute Diarrhoeal Disease,160,,25.22081165,86.51720367,0.104474722,,29.346000000000004,2013-09-13
5920,37th week,Chhattisgarh,Korba,Acute Diarrhoeal Disease,25,,22.3547468,82.7110855,0.788282455,22.0,28.689999999999998,2013-09-08
5921,37th week,Gujarat,Panchmahal,Acute Diarrhoeal Disease,20,,22.7748893,73.620404,0.140413869,24.0,26.562000000000012,2013-09-08
5922,37th week,Haryana,Palwal,Malaria,68,5.0,28.1769589,77.37311204,0.002385195,17.0,29.378000000000043,2013-09-10
5923,37th week,Jharkhand,Pakur,Acute Diarrhoeal Disease,21,1.0,24.6379647,87.8558666,0.573957572,17.0,29.24000000000001,2013-09-08
5924,37th week,Maharashtra,Raigad,Acute Diarrhoeal Disease,67,,18.4928092,73.13807095,0.833964317,23.0,26.04000000000002,2013-09-12
5925,37th week,Madhya Pradesh,Damoh,Acute Diarrhoeal Disease,16,,23.75,79.583333,0.045163045,23.0,29.140000000000043,2013-09-11
5926,37th week,Odisha,Sundargarh,Acute Diarrhoeal Disease,24,,22.13327195,83.9796528,0.473316134,,,2013-09-05
5927,37th week,Odisha,Subarnapur,Acute Diarrhoeal Disease,17,,19.08143,84.5144503,0.755810752,,28.335000000000036,2013-09-13
5928,37th week,Odisha,Kendrapara,Acute Diarrhoeal Disease,13,,20.50040085,86.43170623,1.249669696,,29.423333400000047,2013-09-06
5929,37th week,Uttar Pradesh,Raebareli,Acute Diarrhoeal Disease,39,3.0,26.25252795,81.17502109,0.02699546,17.0,28.602000000000032,2013-09-09
5930,37th week,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,23,1.0,22.3599134,87.41331448,0.761211124,12.0,27.350000000000023,2013-09-12
5931,37th week,Karnataka,Kolar,Dengue,22,,13.1367201,78.1337246,0.484455082,10.0,33.45500000000004,2013-09-03
5932,37th week,Madhya Pradesh,Damoh,Malaria,62,,23.75,79.583333,0.303025863,16.0,27.439999999999998,2013-09-03
5933,37th week,West Bengal,"Darjeeling, Jalpaiguri",Dengue,530,,26.8735351,88.6131918,1.789624224,7.0,26.94333340000003,2013-08-30
5934,37th week,West Bengal,Nadia,Dengue,35,,23.48454125,88.55676307,0.942050798,,28.730000000000018,2013-08-20
5935,37th week,West Bengal,Nadia,Dengue,26,,23.48454125,88.55676307,0.966635797,,28.980000000000018,2013-08-28
5936,37th week,Sikkim,East Sikkim,Dengue,154,1.0,27.2799097,88.67466492,0.994066309,21.0,11.742000000000019,2013-08-22
5937,38th week,Gujarat,Panchmahal,Acute Diarrhoeal Disease,9,1.0,22.7748893,73.620404,0.020691886,21.0,31.51800000000003,2013-09-15
5938,38th week,Jharkhand,West Singhbhum,Malaria,23,,22.7859232,86.1716093,0.338641897,17.0,29.53000000000003,2013-09-17
5939,38th week,Karnataka,Kolar,Acute Diarrhoeal Disease,14,,13.1367201,78.1337246,0.911615283,,,2013-09-13
5940,38th week,Karnataka,Koppal,Cholera,19,,15.3484144,76.1547421,0.550516991,12.0,30.295000000000016,2013-09-16
5941,38th week,Karnataka,Koppal,Acute Diarrhoeal Disease,19,,15.3484144,76.1547421,0.573371986,12.0,31.363333400000045,2013-09-17
5942,38th week,Maharashtra,Gadchiroli,Malaria,12,1.0,19.75907035,80.16228073,0.709004376,14.0,28.970000000000027,2013-09-17
5943,38th week,Punjab,Gurdaspur,Cholera,22,,32.166667,75.316667,0.062762376,18.0,26.25333340000003,2013-09-17
5944,38th week,Uttarakhand,Haridwar,Dengue,50,1.0,29.91235135,78.00871782,0.403771684,29.0,25.758000000000038,2013-09-12
5945,38th week,Uttar Pradesh,Shravasti,Acute Diarrhoeal Disease,25,2.0,27.5083429,82.0263569,0.11739406,14.0,27.226,2013-09-11
5946,38th week,West Bengal,Nadia,Dengue,26,,23.48454125,88.55676307,0.764685,11.0,26.340000000000032,2013-08-15
5947,38th week,West Bengal,North 24 Parganas,Cholera,190,1.0,22.642931,88.8930579,0.474480917,,28.39500000000004,2013-09-22
5948,38th week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,36,,22.642931,88.8930579,0.403392476,21.0,28.182000000000016,2013-09-17
5949,38th week,Bihar,Madhubani,Acute Diarrhoeal Disease,25,,26.350072,86.22914689,0.78707701,18.0,25.785000000000025,2013-09-09
5950,38th week,Chhattisgarh,Bastar,Acute Diarrhoeal Disease,32,,19.11912825,81.82918649,0.327733682,21.0,31.110000000000014,2013-09-08
5951,38th week,Delhi,New Delhi,Dengue,1345,2.0,28.6138954,77.2090057,0.516509876,,35.65666660000005,2013-07-11
5952,38th week,Maharashtra,Gondia,Cholera,10,,21.455228,80.1962729,0.080122692,25.0,29.598000000000013,2013-09-07
5953,38th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,69,,24.0,87.583333,0.296617428,15.0,28.543333399999995,2013-09-09
5954,38th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,261,2.0,24.0,87.583333,0.745386262,11.0,29.090000000000032,2013-09-04
5955,38th week,West Bengal,Purulia,Cholera,17,,23.3291882,86.3672378,0.652580951,,30.183333400000038,2013-09-06
5956,39th week,Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,17,,18.1120819,83.40521962,0.627506968,23.0,31.04000000000002,2013-09-25
5957,39th week,Assam,Sonitpur,Acute Diarrhoeal Disease,225,,26.76777075,92.70140886,0.192144988,26.0,30.32666660000001,2013-09-24
5958,39th week,Bihar,Araria,Acute Diarrhoeal Disease,20,,26.26498795,87.37162648,0.394524493,,29.214,2013-09-22
5959,39th week,Bihar,Darbhanga,Acute Diarrhoeal Disease,20,,26.08314325,86.03257097,0.95079211,,29.930000000000007,2013-08-28
5960,39th week,Bihar,Madhubani,Acute Diarrhoeal Disease,34,1.0,26.350072,86.22914689,0.149316265,22.0,29.600000000000023,2013-09-18
5961,39th week,Gujarat,Kheda,Acute Diarrhoeal Disease,41,,22.75,72.833333,2.533894167,5.0,,2013-09-28
5962,39th week,Haryana,Kurukshetra,Cholera,61,,29.9693747,76.8482787,0.328271955,,27.706666600000005,2013-09-29
5963,39th week,Jharkhand,Loharda,Acute Diarrhoeal Disease,10,,22.6526507,85.6895399,0.450996846,20.0,29.75,2013-09-20
5964,39th week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,15,,22.7859232,86.1716093,0.853973025,17.0,24.556666600000028,2013-09-23
5965,39th week,Karnataka,Kolar,Acute Diarrhoeal Disease,13,,13.1367201,78.1337246,0.057374885,13.0,29.494000000000028,2013-09-26
5966,39th week,Madhya Pradesh,Shivpuri,Acute Diarrhoeal Disease,37,1.0,25.37524125,77.82811933,0.786996014,19.0,26.77000000000004,2013-09-26
5967,39th week,Madhya Pradesh,Sheopur,Malaria,25,,25.6656611,76.6954843,0.35337376,11.0,31.060000000000002,2013-09-26
5968,39th week,Maharashtra,Nashik,Dengue,16,,20.0112475,73.7902364,1.12911524,8.0,24.80000000000001,2013-09-23
5969,39th week,Odisha,Bargarh,Acute Diarrhoeal Disease,17,,21.3477634,83.65768299,0.194136592,16.0,27.980000000000018,2013-09-26
5970,39th week,Odisha,Bargarh,Acute Diarrhoeal Disease,11,,21.3477634,83.65768299,0.598704883,16.0,27.803333400000042,2013-09-24
5971,39th week,Tamil Nadu,Madurai,Dengue And Chikungunya,12,,9.9261153,78.1140983,0.006452686,6.0,41.110000000000014,2013-09-26
5972,39th week,West Bengal,Bankura,Acute Diarrhoeal Disease,80,,23.13195425,87.2073972,0.518865046,19.0,26.110000000000014,2013-09-25
5973,39th week,West Bengal,Purulia,Acute Diarrhoeal Disease,17,,23.3291882,86.3672378,0.665543488,17.0,27.160000000000025,2013-09-23
5974,39th week,Bihar,Darbhanga,Acute Diarrhoeal Disease,33,,26.08314325,86.03257097,0.19337862,17.0,27.110000000000014,2013-09-10
5975,39th week,Gujarat,Banaskantha,Dengue,6,,24.172056,72.431134,0.024383485,12.0,34.82000000000005,2013-09-17
5976,39th week,Maharashtra,Beed,Dengue,14,,18.9918442,75.909784,0.761952191,13.0,28.129999999999995,2013-09-17
5977,39th week,Maharashtra,Jalgaon,Cholera,9,,20.84288265,75.52612464,0.069927709,19.0,31.910000000000025,2013-09-11
5978,39th week,Maharashtra,Satara,Acute Diarrhoeal Disease,25,,17.63612885,74.29827808,0.920567022,8.0,31.896666600000003,2013-09-16
5979,39th week,Delhi,New Delhi,Dengue,2115,3.0,28.6138954,77.2090057,0.516509876,,35.65666660000005,2013-07-11
5980,40th week,Telangana,Medak,Acute Diarrhoeal Disease,11,2.0,17.9375095,78.21174499,0.02767451,,28.09666660000005,2013-09-29
5981,40th week,Bihar,Saharsa,Acute Diarrhoeal Disease,12,1.0,25.83264165,86.61489283,0.701688703,12.0,27.136666600000012,2013-10-01
5982,40th week,Haryana,Kurukshetra,Cholera,13,,29.9693747,76.8482787,0.328271955,,27.706666600000005,2013-09-29
5983,40th week,Karnataka,Ballari,Cholera,20,,15.2485413,76.8323648,0.055269774,17.0,28.04200000000003,2013-09-28
5984,40th week,Maharashtra,Gadchiroli,Acute Diarrhoeal Disease,10,1.0,19.75907035,80.16228073,1.310811599,26.0,27.439999999999998,2013-09-26
5985,40th week,Maharashtra,Gondia,Acute Diarrhoeal Disease,13,,21.455228,80.1962729,0.251562863,24.0,27.143333400000017,2013-10-02
5986,40th week,Maharashtra,Nashik,Dengue,14,,20.0112475,73.7902364,1.667842004,8.0,25.620000000000005,2013-09-27
5987,40th week,Maharashtra,Nashik,Dengue,14,,20.0112475,73.7902364,1.67262462,8.0,24.80000000000001,2013-09-26
5988,40th week,Odisha,Subarnapur,Acute Diarrhoeal Disease,20,,19.08143,84.5144503,1.087238161,24.0,30.896666600000003,2013-10-04
5989,40th week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,13,1.0,12.5188835,78.2206536,0.002749146,,32.58200000000005,2013-09-29
5990,40th week,Tamil Nadu,Viluppuram,Dengue,12,,11.9137874,79.50789298,0.01079757,,35.129999999999995,2013-09-29
5991,40th week,Tamil Nadu,Tiruvannamalai,Chikungunya,15,,12.22721295,79.07015555,0.008465507,,31.33000000000004,2013-09-30
5992,40th week,Tamil Nadu,Thoothukudi,Acute Diarrhoeal Disease,20,,8.8052602,78.1452745,0.004823382,,45.62600000000003,2013-09-30
5993,40th week,West Bengal,Purulia,Acute Diarrhoeal Disease,40,,23.3291882,86.3672378,0.398880778,,29.055000000000007,2013-09-29
5994,40th week,West Bengal,Purulia,Acute Diarrhoeal Disease,37,,23.3291882,86.3672378,1.248126825,8.0,27.8366666,2013-10-06
5995,40th week,Chhattisgarh,Narayanpur,Cholera,66,19.0,19.5842032,81.11369855,0.76666942,20.0,28.650000000000034,2013-09-10
5996,40th week,Jharkhand,Ranchi,Acute Diarrhoeal Disease,35,,23.3700501,85.3250387,0.577481613,,28.256666600000017,2013-09-22
5997,40th week,Maharashtra,Ahmednagar,Dengue,27,,19.1627725,74.8580243,0.040189033,11.0,34.995000000000005,2013-09-04
5998,40th week,Maharashtra,Gadchiroli,Acute Diarrhoeal Disease,35,1.0,19.75907035,80.16228073,0.681026044,14.0,26.230000000000018,2013-09-19
5999,40th week,Maharashtra,Wardha,Dengue,12,1.0,20.82562315,78.6131455,0.204111352,20.0,30.100000000000023,2013-09-02
6000,40th week,West Bengal,Bankura,Cholera,39,,23.13195425,87.2073972,0.587906489,16.0,29.236666600000035,2013-09-19
6001,40th week,West Bengal,Bankura,Acute Diarrhoeal Disease,132,1.0,23.13195425,87.2073972,0.518865046,19.0,26.110000000000014,2013-09-25
6002,40th week,West Bengal,North 24 Parganas,Cholera,248,1.0,22.642931,88.8930579,0.474480917,,28.39500000000004,2013-09-22
6003,41st week,Assam,Dibrugarh,Cholera,11,,27.4844597,94.9019447,1.542603066,,20.74333340000004,2013-10-08
6004,41st week,Bihar,Madhubani,Acute Diarrhoeal Disease,18,1.0,26.350072,86.22914689,0.401497526,12.0,27.2233334,2013-10-04
6005,41st week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,65,,20.73218365,81.14335738,0.850063942,21.0,27.256666600000017,2013-10-03
6006,41st week,Gujarat,Navsari,Acute Diarrhoeal Disease,14,,20.952407,72.9323831,0.286400396,,29.420000000000016,2013-10-08
6007,41st week,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,35,,24.0294885,73.0459884,0.991479477,20.0,26.060000000000002,2013-10-03
6008,41st week,Haryana,Ambala,Cholera,60,1.0,30.3843674,76.770421,0.196767852,12.0,26.260000000000048,2013-10-09
6009,41st week,Jharkhand,Pakur,Acute Diarrhoeal Disease,39,1.0,24.6379647,87.8558666,0.687358326,23.0,27.350000000000023,2013-10-09
6010,41st week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,13,,22.7859232,86.1716093,1.138495321,9.0,27.370000000000005,2013-10-05
6011,41st week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,22,,22.7859232,86.1716093,0.922072336,,27.140000000000043,2013-10-08
6012,41st week,Jammu And Kashmir,Bandipora,Acute Diarrhoeal Disease,48,,34.4232433,74.635965,0.012793916,,22.896666600000003,2013-10-08
6013,41st week,Madhya Pradesh,Katni,Malaria,617,5.0,23.8339621,80.392456,1.006550349,,25.640000000000043,2013-10-08
6014,41st week,Madhya Pradesh,Khandwa,Malaria,26,,21.9778642,76.56882823,0.370105583,13.0,29.286,2013-10-09
6015,41st week,Odisha,Dhenkanal,Acute Diarrhoeal Disease,15,,20.75,85.5,1.113986432,22.0,27.936666600000024,2013-10-06
6016,41st week,Odisha,Dhenkanal,Acute Diarrhoeal Disease,18,,20.75,85.5,0.438534058,,28.694000000000017,2013-10-08
6017,41st week,Odisha,Subarnapur,Acute Diarrhoeal Disease,22,,19.08143,84.5144503,1.084903861,24.0,29.29000000000002,2013-10-02
6018,41st week,Tamil Nadu,Theni,Dengue,36,,9.9696643,77.47420049,0.013594883,,43.69333340000003,2013-10-08
6019,41st week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,20,,25.1265777,83.24965577,1.245188512,,26.402000000000044,2013-10-08
6020,41st week,West Bengal,Bankura,Acute Diarrhoeal Disease,46,,23.13195425,87.2073972,0.99244534,,27.96333340000001,2013-10-07
6021,41st week,West Bengal,Bankura,Acute Diarrhoeal Disease,42,,23.13195425,87.2073972,0.99244534,,27.96333340000001,2013-10-07
6022,41st week,Assam,Dibrugarh,Cholera,17,,27.4844597,94.9019447,0.314526253,25.0,28.53400000000005,2013-09-28
6023,41st week,Bihar,Purnia,Acute Diarrhoeal Disease,34,1.0,26.0,87.5,0.560508634,23.0,29.160000000000025,2013-09-28
6024,41st week,Maharashtra,Ahmednagar,Dengue,17,,19.1627725,74.8580243,1.019560666,12.0,29.722000000000037,2013-09-17
6025,41st week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,23,,25.1265777,83.24965577,0.20503606,15.0,28.183333400000038,2013-09-28
6026,41st week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,19,,25.1265777,83.24965577,0.334731473,,28.683333400000038,2013-09-29
6027,41st week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,40,,22.642931,88.8930579,0.351694007,15.0,28.890000000000043,2013-09-10
6028,41st week,Delhi,New Delhi,Dengue,3519,5.0,28.6138954,77.2090057,0.516509876,,35.65666660000005,2013-07-11
6029,42nd week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,13,,22.0090841,82.578896,0.438227204,22.0,29.474000000000046,2013-09-10
6030,42nd week,Maharashtra,Beed,Chikungunya,21,,18.9918442,75.909784,0.299517072,14.0,28.670000000000016,2013-10-09
6031,42nd week,Maharashtra,Kolhapur,Cholera,13,1.0,16.7028412,74.2405329,0.273760896,11.0,32.96500000000003,2013-10-11
6032,42nd week,Maharashtra,Nandurbar,Acute Diarrhoeal Disease,31,,21.51450155,74.54070115,0.588498923,15.0,31.843333400000006,2013-10-13
6033,42nd week,Maharashtra,Nandurbar,Acute Diarrhoeal Disease,13,1.0,21.51450155,74.54070115,0.484237836,15.0,31.08000000000004,2013-10-14
6034,42nd week,Maharashtra,Thane,Acute Diarrhoeal Disease,24,,19.1943294,72.9701779,0.388646997,24.0,26.129999999999995,2013-10-17
6035,42nd week,Maharashtra,Thane,Acute Diarrhoeal Disease,18,,19.1943294,72.9701779,0.238838137,15.0,25.30000000000001,2013-10-12
6036,42nd week,Odisha,Dhenkanal,Acute Diarrhoeal Disease,10,,20.75,85.5,1.410740945,22.0,25.976666600000044,2013-10-18
6037,42nd week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,11,,11.7564329,79.7634644,0.123868021,9.0,32.98333340000005,2013-10-18
6038,42nd week,Tamil Nadu,Namakkal,Chikungunya,34,,11.28422485,78.16615284,0.047582655,,36.11400000000003,2013-10-15
6039,42nd week,Tamil Nadu,Tiruvannamalai,Chikungunya,13,,12.22721295,79.07015555,0.162163119,,29.2233334,2013-10-16
6040,42nd week,Uttar Pradesh,Agra,Dengue,14,,27.1752554,78.0098161,0.093572243,8.0,29.35666660000004,2013-10-11
6041,42nd week,West Bengal,West Medinipur,Acute Diarrhoeal Disease,145,2.0,22.2788943,87.92227864,1.103999507,22.0,27.25,2013-10-14
6042,42nd week,West Bengal,West Medinipur,Acute Diarrhoeal Disease,95,1.0,22.2788943,87.92227864,1.103999507,22.0,27.25,2013-10-14
6043,42nd week,West Bengal,West Medinipur,Acute Diarrhoeal Disease,24,,22.2788943,87.92227864,1.235475628,22.0,,2013-10-10
6044,42nd week,West Bengal,Bankura,Acute Diarrhoeal Disease,50,,23.13195425,87.2073972,0.619308836,16.0,26.720000000000027,2013-10-17
6045,42nd week,West Bengal,Bankura,Acute Diarrhoeal Disease,40,,23.13195425,87.2073972,0.657313515,,25.5,2013-10-16
